prompt_version,question_id,run_id,pred_n,gold_n,tp,precision,recall,jaccard,f1
v2,Q62,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q63,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q64,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q65,18,0,4,0,0.0,0.0,0.0,0.0
v2,Q66,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q67,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q68,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q69,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q70,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q71,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q72,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q73,18,0,10,0,0.0,0.0,0.0,0.0
v2,Q74,18,0,4,0,0.0,0.0,0.0,0.0
v2,Q75,18,1,3,0,0.0,0.0,0.0,0.0
v2,Q76,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q77,18,1,5,0,0.0,0.0,0.0,0.0
v2,Q78,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q79,18,1,3,0,0.0,0.0,0.0,0.0
v2,Q80,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q81,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q82,18,1,3,0,0.0,0.0,0.0,0.0
v2,Q83,18,1,3,0,0.0,0.0,0.0,0.0
v2,Q84,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q85,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q86,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q87,18,1,4,0,0.0,0.0,0.0,0.0
v2,Q88,18,1,3,0,0.0,0.0,0.0,0.0
v2,Q89,18,1,3,0,0.0,0.0,0.0,0.0
v2,Q90,18,1,3,0,0.0,0.0,0.0,0.0
v2,Q91,18,0,2,0,0.0,0.0,0.0,0.0
v2,Q92,18,1,4,0,0.0,0.0,0.0,0.0
v2,Q93,18,1,3,0,0.0,0.0,0.0,0.0
v2,Q94,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q95,18,0,5,0,0.0,0.0,0.0,0.0
v2,Q96,18,1,8,0,0.0,0.0,0.0,0.0
v2,Q97,18,0,5,0,0.0,0.0,0.0,0.0
v2,Q98,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q99,18,0,5,0,0.0,0.0,0.0,0.0
v2,Q100,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q101,18,0,6,0,0.0,0.0,0.0,0.0
v2,Q102,18,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q103,18,0,6,0,0.0,0.0,0.0,0.0
v2,Q104,18,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q105,18,1,5,0,0.0,0.0,0.0,0.0
v2,Q106,18,1,7,0,0.0,0.0,0.0,0.0
v2,Q107,18,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q108,18,0,4,0,0.0,0.0,0.0,0.0
v2,Q109,18,1,5,0,0.0,0.0,0.0,0.0
v2,Q110,18,1,3,0,0.0,0.0,0.0,0.0
v2,Q111,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q112,18,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q113,18,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q114,18,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q115,18,1,4,0,0.0,0.0,0.0,0.0
v2,Q116,18,1,7,0,0.0,0.0,0.0,0.0
v2,Q117,18,1,4,1,1.0,0.25,0.25,0.4
v2,Q118,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q119,18,1,5,0,0.0,0.0,0.0,0.0
v2,Q120,18,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q121,18,0,5,0,0.0,0.0,0.0,0.0
v2,Q122,18,0,5,0,0.0,0.0,0.0,0.0
v2,Q123,18,1,4,0,0.0,0.0,0.0,0.0
v2,Q124,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q125,18,1,4,1,1.0,0.25,0.25,0.4
v2,Q126,18,1,4,0,0.0,0.0,0.0,0.0
v2,Q127,18,1,6,0,0.0,0.0,0.0,0.0
v2,Q128,18,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q129,18,1,7,0,0.0,0.0,0.0,0.0
v2,Q130,18,1,6,0,0.0,0.0,0.0,0.0
v2,Q131,18,1,4,1,1.0,0.25,0.25,0.4
v2,Q132,18,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q133,18,0,4,0,0.0,0.0,0.0,0.0
v2,Q134,18,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q135,18,1,8,1,1.0,0.125,0.125,0.2222222222222222
v2,Q136,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q137,18,1,5,0,0.0,0.0,0.0,0.0
v2,Q138,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q139,18,1,3,0,0.0,0.0,0.0,0.0
v2,Q140,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q141,18,1,4,0,0.0,0.0,0.0,0.0
v2,Q142,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q143,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q144,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q145,18,1,5,0,0.0,0.0,0.0,0.0
v2,Q146,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q147,18,1,6,0,0.0,0.0,0.0,0.0
v2,Q148,18,1,7,0,0.0,0.0,0.0,0.0
v2,Q149,18,0,1,0,0.0,0.0,0.0,0.0
v2,Q150,18,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q151,18,1,1,0,0.0,0.0,0.0,0.0
v2,Q152,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q153,18,0,8,0,0.0,0.0,0.0,0.0
v2,Q154,18,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q155,18,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q156,18,1,4,0,0.0,0.0,0.0,0.0
v2,Q157,18,1,2,0,0.0,0.0,0.0,0.0
v2,Q158,18,1,3,0,0.0,0.0,0.0,0.0
v2,Q159,18,1,4,0,0.0,0.0,0.0,0.0
v2,Q160,18,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q161,18,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q162,18,1,8,0,0.0,0.0,0.0,0.0
v2,Q163,18,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q1,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q2,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q3,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q4,19,0,3,0,0.0,0.0,0.0,0.0
v2,Q5,19,0,7,0,0.0,0.0,0.0,0.0
v2,Q6,19,0,1,0,0.0,0.0,0.0,0.0
v2,Q7,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q8,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q9,19,1,4,0,0.0,0.0,0.0,0.0
v2,Q10,19,0,1,0,0.0,0.0,0.0,0.0
v2,Q11,19,0,5,0,0.0,0.0,0.0,0.0
v2,Q12,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q13,19,0,1,0,0.0,0.0,0.0,0.0
v2,Q14,19,0,6,0,0.0,0.0,0.0,0.0
v2,Q15,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q16,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q17,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q18,19,0,1,0,0.0,0.0,0.0,0.0
v2,Q19,19,0,1,0,0.0,0.0,0.0,0.0
v2,Q20,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q21,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q22,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q23,19,0,1,0,0.0,0.0,0.0,0.0
v2,Q24,19,1,8,0,0.0,0.0,0.0,0.0
v2,Q25,19,1,4,0,0.0,0.0,0.0,0.0
v2,Q26,19,0,4,0,0.0,0.0,0.0,0.0
v2,Q27,19,0,2,0,0.0,0.0,0.0,0.0
v2,Q28,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q29,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q30,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q31,19,0,2,0,0.0,0.0,0.0,0.0
v2,Q32,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q33,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q34,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q35,19,0,2,0,0.0,0.0,0.0,0.0
v2,Q36,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q37,19,0,2,0,0.0,0.0,0.0,0.0
v2,Q38,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q39,19,0,1,0,0.0,0.0,0.0,0.0
v2,Q40,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q41,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q42,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q43,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q44,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q45,19,0,2,0,0.0,0.0,0.0,0.0
v2,Q46,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q47,19,0,1,0,0.0,0.0,0.0,0.0
v2,Q48,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q49,19,0,7,0,0.0,0.0,0.0,0.0
v2,Q50,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q51,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q52,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q53,19,0,2,0,0.0,0.0,0.0,0.0
v2,Q54,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q55,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q56,19,0,9,0,0.0,0.0,0.0,0.0
v2,Q57,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q58,19,0,2,0,0.0,0.0,0.0,0.0
v2,Q59,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q60,19,0,8,0,0.0,0.0,0.0,0.0
v2,Q61,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q62,19,0,1,0,0.0,0.0,0.0,0.0
v2,Q63,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q64,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q65,19,0,4,0,0.0,0.0,0.0,0.0
v2,Q66,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q67,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q68,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q69,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q70,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q71,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q72,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q73,19,0,10,0,0.0,0.0,0.0,0.0
v2,Q74,19,1,4,0,0.0,0.0,0.0,0.0
v2,Q75,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q76,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q77,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q78,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q79,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q80,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q81,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q82,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q83,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q84,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q85,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q86,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q87,19,1,4,0,0.0,0.0,0.0,0.0
v2,Q88,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q89,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q90,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q91,19,0,2,0,0.0,0.0,0.0,0.0
v2,Q92,19,1,4,0,0.0,0.0,0.0,0.0
v2,Q93,19,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q94,19,1,2,1,1.0,0.5,0.5,0.6666666666666666
v2,Q95,19,0,5,0,0.0,0.0,0.0,0.0
v2,Q96,19,1,8,0,0.0,0.0,0.0,0.0
v2,Q97,19,0,5,0,0.0,0.0,0.0,0.0
v2,Q98,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q99,19,0,5,0,0.0,0.0,0.0,0.0
v2,Q100,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q101,19,0,6,0,0.0,0.0,0.0,0.0
v2,Q102,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q103,19,0,6,0,0.0,0.0,0.0,0.0
v2,Q104,19,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q105,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q106,19,1,7,1,1.0,0.14285714285714285,0.14285714285714285,0.25
v2,Q107,19,1,6,0,0.0,0.0,0.0,0.0
v2,Q108,19,0,4,0,0.0,0.0,0.0,0.0
v2,Q109,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q110,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q111,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q112,19,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q113,19,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q114,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q115,19,1,4,1,1.0,0.25,0.25,0.4
v2,Q116,19,1,7,0,0.0,0.0,0.0,0.0
v2,Q117,19,1,4,0,0.0,0.0,0.0,0.0
v2,Q118,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q119,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q120,19,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q121,19,0,5,0,0.0,0.0,0.0,0.0
v2,Q122,19,0,5,0,0.0,0.0,0.0,0.0
v2,Q123,19,1,4,1,1.0,0.25,0.25,0.4
v2,Q124,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q125,19,1,4,1,1.0,0.25,0.25,0.4
v2,Q126,19,1,4,1,1.0,0.25,0.25,0.4
v2,Q127,19,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q128,19,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q129,19,1,7,0,0.0,0.0,0.0,0.0
v2,Q130,19,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q131,19,1,4,1,1.0,0.25,0.25,0.4
v2,Q132,19,1,6,0,0.0,0.0,0.0,0.0
v2,Q133,19,1,4,0,0.0,0.0,0.0,0.0
v2,Q134,19,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q135,19,1,8,1,1.0,0.125,0.125,0.2222222222222222
v2,Q136,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q137,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q138,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q139,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q140,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q141,19,1,4,0,0.0,0.0,0.0,0.0
v2,Q142,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q143,19,1,1,0,0.0,0.0,0.0,0.0
v2,Q144,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q145,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q146,19,1,2,0,0.0,0.0,0.0,0.0
v2,Q147,19,1,6,0,0.0,0.0,0.0,0.0
v2,Q148,19,1,7,0,0.0,0.0,0.0,0.0
v2,Q149,19,0,1,0,0.0,0.0,0.0,0.0
v2,Q150,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q151,19,0,1,0,0.0,0.0,0.0,0.0
v2,Q152,19,0,2,0,0.0,0.0,0.0,0.0
v2,Q153,19,0,8,0,0.0,0.0,0.0,0.0
v2,Q154,19,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q155,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q156,19,1,4,0,0.0,0.0,0.0,0.0
v2,Q157,19,1,2,1,1.0,0.5,0.5,0.6666666666666666
v2,Q158,19,1,3,0,0.0,0.0,0.0,0.0
v2,Q159,19,1,4,0,0.0,0.0,0.0,0.0
v2,Q160,19,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q161,19,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q162,19,1,8,0,0.0,0.0,0.0,0.0
v2,Q163,19,1,5,0,0.0,0.0,0.0,0.0
v2,Q1,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q2,20,1,5,0,0.0,0.0,0.0,0.0
v2,Q3,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q4,20,0,3,0,0.0,0.0,0.0,0.0
v2,Q5,20,0,7,0,0.0,0.0,0.0,0.0
v2,Q6,20,0,1,0,0.0,0.0,0.0,0.0
v2,Q7,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q8,20,1,5,0,0.0,0.0,0.0,0.0
v2,Q9,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q10,20,0,1,0,0.0,0.0,0.0,0.0
v2,Q11,20,0,5,0,0.0,0.0,0.0,0.0
v2,Q12,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q13,20,0,1,0,0.0,0.0,0.0,0.0
v2,Q14,20,0,6,0,0.0,0.0,0.0,0.0
v2,Q15,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q16,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q17,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q18,20,0,1,0,0.0,0.0,0.0,0.0
v2,Q19,20,0,1,0,0.0,0.0,0.0,0.0
v2,Q20,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q21,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q22,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q23,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q24,20,1,8,0,0.0,0.0,0.0,0.0
v2,Q25,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q26,20,0,4,0,0.0,0.0,0.0,0.0
v2,Q27,20,0,2,0,0.0,0.0,0.0,0.0
v2,Q28,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q29,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q30,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q31,20,0,2,0,0.0,0.0,0.0,0.0
v2,Q32,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q33,20,1,5,0,0.0,0.0,0.0,0.0
v2,Q34,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q35,20,0,2,0,0.0,0.0,0.0,0.0
v2,Q36,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q37,20,0,2,0,0.0,0.0,0.0,0.0
v2,Q38,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q39,20,0,1,0,0.0,0.0,0.0,0.0
v2,Q40,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q41,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q42,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q43,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q44,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q45,20,0,2,0,0.0,0.0,0.0,0.0
v2,Q46,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q47,20,0,1,0,0.0,0.0,0.0,0.0
v2,Q48,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q49,20,0,7,0,0.0,0.0,0.0,0.0
v2,Q50,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q51,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q52,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q53,20,0,2,0,0.0,0.0,0.0,0.0
v2,Q54,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q55,20,1,5,0,0.0,0.0,0.0,0.0
v2,Q56,20,0,9,0,0.0,0.0,0.0,0.0
v2,Q57,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q58,20,0,2,0,0.0,0.0,0.0,0.0
v2,Q59,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q60,20,0,8,0,0.0,0.0,0.0,0.0
v2,Q61,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q62,20,0,1,0,0.0,0.0,0.0,0.0
v2,Q63,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q64,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q65,20,0,4,0,0.0,0.0,0.0,0.0
v2,Q66,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q67,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q68,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q69,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q70,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q71,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q72,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q73,20,0,10,0,0.0,0.0,0.0,0.0
v2,Q74,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q75,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q76,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q77,20,1,5,0,0.0,0.0,0.0,0.0
v2,Q78,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q79,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q80,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q81,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q82,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q83,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q84,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q85,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q86,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q87,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q88,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q89,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q90,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q91,20,0,2,0,0.0,0.0,0.0,0.0
v2,Q92,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q93,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q94,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q95,20,0,5,0,0.0,0.0,0.0,0.0
v2,Q96,20,0,8,0,0.0,0.0,0.0,0.0
v2,Q97,20,0,5,0,0.0,0.0,0.0,0.0
v2,Q98,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q99,20,0,5,0,0.0,0.0,0.0,0.0
v2,Q100,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q101,20,0,6,0,0.0,0.0,0.0,0.0
v2,Q102,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q103,20,0,6,0,0.0,0.0,0.0,0.0
v2,Q104,20,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q105,20,1,5,0,0.0,0.0,0.0,0.0
v2,Q106,20,1,7,0,0.0,0.0,0.0,0.0
v2,Q107,20,1,6,0,0.0,0.0,0.0,0.0
v2,Q108,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q109,20,1,5,0,0.0,0.0,0.0,0.0
v2,Q110,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q111,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q112,20,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q113,20,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q114,20,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q115,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q116,20,1,7,0,0.0,0.0,0.0,0.0
v2,Q117,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q118,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q119,20,0,5,0,0.0,0.0,0.0,0.0
v2,Q120,20,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q121,20,0,5,0,0.0,0.0,0.0,0.0
v2,Q122,20,1,5,0,0.0,0.0,0.0,0.0
v2,Q123,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q124,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q125,20,1,4,1,1.0,0.25,0.25,0.4
v2,Q126,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q127,20,1,6,1,1.0,0.16666666666666666,0.16666666666666666,0.2857142857142857
v2,Q128,20,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q129,20,1,7,0,0.0,0.0,0.0,0.0
v2,Q130,20,1,6,0,0.0,0.0,0.0,0.0
v2,Q131,20,1,4,1,1.0,0.25,0.25,0.4
v2,Q132,20,1,6,0,0.0,0.0,0.0,0.0
v2,Q133,20,0,4,0,0.0,0.0,0.0,0.0
v2,Q134,20,1,6,0,0.0,0.0,0.0,0.0
v2,Q135,20,1,8,1,1.0,0.125,0.125,0.2222222222222222
v2,Q136,20,1,1,1,1.0,1.0,1.0,1.0
v2,Q137,20,1,5,0,0.0,0.0,0.0,0.0
v2,Q138,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q139,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q140,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q141,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q142,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q143,20,1,1,0,0.0,0.0,0.0,0.0
v2,Q144,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q145,20,1,5,0,0.0,0.0,0.0,0.0
v2,Q146,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q147,20,0,6,0,0.0,0.0,0.0,0.0
v2,Q148,20,1,7,0,0.0,0.0,0.0,0.0
v2,Q149,20,0,1,0,0.0,0.0,0.0,0.0
v2,Q150,20,1,5,1,1.0,0.2,0.2,0.33333333333333337
v2,Q151,20,0,1,0,0.0,0.0,0.0,0.0
v2,Q152,20,0,2,0,0.0,0.0,0.0,0.0
v2,Q153,20,0,8,0,0.0,0.0,0.0,0.0
v2,Q154,20,1,3,1,1.0,0.3333333333333333,0.3333333333333333,0.5
v2,Q155,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q156,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q157,20,1,2,0,0.0,0.0,0.0,0.0
v2,Q158,20,1,3,0,0.0,0.0,0.0,0.0
v2,Q159,20,1,4,0,0.0,0.0,0.0,0.0
v2,Q160,20,1,6,0,0.0,0.0,0.0,0.0
v2,Q161,20,1,5,0,0.0,0.0,0.0,0.0
v2,Q162,20,1,8,0,0.0,0.0,0.0,0.0
v2,Q163,20,1,5,0,0.0,0.0,0.0,0.0
v2,Q1,21,1,2,0,0.0,0.0,0.0,0.0
v2,Q2,21,1,5,0,0.0,0.0,0.0,0.0
v2,Q3,21,0,1,0,0.0,0.0,0.0,0.0
v2,Q4,21,0,3,0,0.0,0.0,0.0,0.0
v2,Q5,21,0,7,0,0.0,0.0,0.0,0.0
v2,Q6,21,0,1,0,0.0,0.0,0.0,0.0
v2,Q7,21,1,1,0,0.0,0.0,0.0,0.0
