question_id	query_edge_key	edge_id	subject	predicate	object	subject_label	object_label	provenance
Q320	e0	e_111_e_117	MONDO:0005027	biolink:gene_associated_with_condition	MONDO:0013388	epilepsy	developmental and epileptic encephalopathy, 11	infores:automat-robokop(primary_knowledge_source)
Q320	e0	e_113_e_144	MONDO:0005027	biolink:target_for	MONDO:0002125	epilepsy	status epilepticus	infores:automat-robokop(primary_knowledge_source)
Q320	e0	e_114_e_163	MONDO:0005027	biolink:target_for	MONDO:0005754	epilepsy	epilepsy with generalized tonic-clonic seizures	infores:automat-robokop(primary_knowledge_source)
Q320	e0	e_115_e_164	MONDO:0005027	biolink:target_for	MONDO:0005384	epilepsy	focal epilepsy	infores:automat-robokop(primary_knowledge_source)
Q320	e0	e_116_e_165	MONDO:0005027	biolink:target_for	MONDO:0016532	epilepsy	Lennox-Gastaut syndrome	infores:automat-robokop(primary_knowledge_source)
Q321	e0	e_1	MONDO:0005090	biolink:related_to	NCBIGene:2903	schizophrenia	GRIN2A	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q321	e0	e_2	NCBIGene:2903	biolink:genetically_associated_with	MONDO:0005090	GRIN2A	schizophrenia	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q321	e0	e_3	NCBIGene:2903	biolink:genetically_associated_with	MONDO:0005090	GRIN2A	schizophrenia	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_1	MONDO:0012048	biolink:related_to	NCBIGene:627	endogenous depression	BDNF	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_2	NCBIGene:627	biolink:genetically_associated_with	MONDO:0024614	BDNF	neurotic depression	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_3	NCBIGene:627	biolink:genetically_associated_with	MONDO:0002444	BDNF	melancholia	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_4	NCBIGene:627	biolink:genetically_associated_with	MONDO:0012048	BDNF	endogenous depression	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_5	NCBIGene:627	biolink:genetically_associated_with	MONDO:0002009	BDNF	major depressive disorder	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_6	NCBIGene:627	biolink:genetically_associated_with	MONDO:0012048	BDNF	endogenous depression	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_7	NCBIGene:627	biolink:genetically_associated_with	MONDO:0024613	BDNF	bipolar depression	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_8	NCBIGene:627	biolink:genetically_associated_with	MONDO:0005379	BDNF	Neurosis	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_9	NCBIGene:627	biolink:genetically_associated_with	MONDO:0002050	BDNF	Depressed mood	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_10	MONDO:0012048	biolink:subclass_of	MONDO:0002050	endogenous depression	Depressed mood	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_11	MONDO:0024614	biolink:subclass_of	MONDO:0002050	neurotic depression	Depressed mood	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_12	MONDO:0002444	biolink:subclass_of	MONDO:0002050	melancholia	Depressed mood	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_13	MONDO:0002009	biolink:subclass_of	MONDO:0002050	major depressive disorder	Depressed mood	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_14	MONDO:0024613	biolink:subclass_of	MONDO:0002050	bipolar depression	Depressed mood	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_15	MONDO:0005379	biolink:subclass_of	MONDO:0002050	Neurosis	Depressed mood	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q322	e0	e_1_e_10	MONDO:0002050	biolink:related_to	NCBIGene:627	Depressed mood	BDNF	infores:automat-robokop(primary_knowledge_source)
Q322	e0	e_2_e_11	MONDO:0002050	biolink:genetically_associated_with	MONDO:0024614	Depressed mood	neurotic depression	infores:automat-robokop(primary_knowledge_source)
Q322	e0	e_3_e_12	MONDO:0002050	biolink:genetically_associated_with	MONDO:0002444	Depressed mood	melancholia	infores:automat-robokop(primary_knowledge_source)
Q322	e0	e_4_e_10	MONDO:0002050	biolink:genetically_associated_with	MONDO:0012048	Depressed mood	endogenous depression	infores:automat-robokop(primary_knowledge_source)
Q322	e0	e_5_e_13	MONDO:0002050	biolink:genetically_associated_with	MONDO:0002009	Depressed mood	major depressive disorder	infores:automat-robokop(primary_knowledge_source)
Q322	e0	e_6_e_10	MONDO:0002050	biolink:genetically_associated_with	MONDO:0012048	Depressed mood	endogenous depression	infores:automat-robokop(primary_knowledge_source)
Q322	e0	e_7_e_14	MONDO:0002050	biolink:genetically_associated_with	MONDO:0024613	Depressed mood	bipolar depression	infores:automat-robokop(primary_knowledge_source)
Q322	e0	e_8_e_15	MONDO:0002050	biolink:genetically_associated_with	MONDO:0005379	Depressed mood	Neurosis	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_1	MONDO:0005101	biolink:related_to	NCBIGene:7124	ulcerative colitis	TNF	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_2	MONDO:0005011	biolink:related_to	NCBIGene:7124	Crohn disease	TNF	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_3	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005532	TNF	Crohn's colitis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_4	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005292	TNF	colitis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_5	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005011	TNF	Crohn disease	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_6	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005101	TNF	ulcerative colitis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_7	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005532	TNF	Crohn's colitis	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_8	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005265	TNF	inflammatory bowel disease	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_9	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005101	TNF	ulcerative colitis	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_10	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005265	TNF	inflammatory bowel disease	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_11	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005534	TNF	ileocolitis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_12	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005011	TNF	Crohn disease	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_13	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0000709	TNF	Crohn ileitis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_14	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005011	TNF	Crohn disease	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_15	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005101	TNF	ulcerative colitis	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_16	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005265	TNF	inflammatory bowel disease	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_17	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005292	TNF	colitis	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_18	NCBIGene:7124	biolink:target_for	MONDO:0005011	TNF	Crohn disease	infores:drugcentral(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_19	NCBIGene:7124	biolink:target_for	MONDO:0005011	TNF	Crohn disease	infores:drugmechdb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_20	NCBIGene:7124	biolink:target_for	MONDO:0005101	TNF	ulcerative colitis	infores:drugmechdb(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_21	NCBIGene:7124	biolink:target_for	MONDO:0005101	TNF	ulcerative colitis	infores:drugcentral(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_22	MONDO:0005101	biolink:subclass_of	MONDO:0005265	ulcerative colitis	inflammatory bowel disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_23	MONDO:0005011	biolink:subclass_of	MONDO:0005265	Crohn disease	inflammatory bowel disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_24	MONDO:0005532	biolink:subclass_of	MONDO:0005265	Crohn's colitis	inflammatory bowel disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_25	MONDO:0005292	biolink:subclass_of	MONDO:0005265	colitis	inflammatory bowel disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_26	MONDO:0005534	biolink:subclass_of	MONDO:0005265	ileocolitis	inflammatory bowel disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_27	MONDO:0000709	biolink:subclass_of	MONDO:0005265	Crohn ileitis	inflammatory bowel disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q323	e0	e_1_e_22	MONDO:0005265	biolink:related_to	NCBIGene:7124	inflammatory bowel disease	TNF	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_2_e_23	MONDO:0005265	biolink:related_to	NCBIGene:7124	inflammatory bowel disease	TNF	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_3_e_24	MONDO:0005265	biolink:genetically_associated_with	MONDO:0005532	inflammatory bowel disease	Crohn's colitis	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_4_e_25	MONDO:0005265	biolink:genetically_associated_with	MONDO:0005292	inflammatory bowel disease	colitis	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_5_e_23	MONDO:0005265	biolink:genetically_associated_with	MONDO:0005011	inflammatory bowel disease	Crohn disease	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_6_e_22	MONDO:0005265	biolink:genetically_associated_with	MONDO:0005101	inflammatory bowel disease	ulcerative colitis	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_7_e_24	MONDO:0005265	biolink:genetically_associated_with	MONDO:0005532	inflammatory bowel disease	Crohn's colitis	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_9_e_22	MONDO:0005265	biolink:genetically_associated_with	MONDO:0005101	inflammatory bowel disease	ulcerative colitis	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_11_e_26	MONDO:0005265	biolink:genetically_associated_with	MONDO:0005534	inflammatory bowel disease	ileocolitis	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_12_e_23	MONDO:0005265	biolink:genetically_associated_with	MONDO:0005011	inflammatory bowel disease	Crohn disease	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_13_e_27	MONDO:0005265	biolink:genetically_associated_with	MONDO:0000709	inflammatory bowel disease	Crohn ileitis	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_14_e_23	MONDO:0005265	biolink:genetically_associated_with	MONDO:0005011	inflammatory bowel disease	Crohn disease	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_15_e_22	MONDO:0005265	biolink:genetically_associated_with	MONDO:0005101	inflammatory bowel disease	ulcerative colitis	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_17_e_25	MONDO:0005265	biolink:genetically_associated_with	MONDO:0005292	inflammatory bowel disease	colitis	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_18_e_23	MONDO:0005265	biolink:target_for	MONDO:0005011	inflammatory bowel disease	Crohn disease	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_19_e_23	MONDO:0005265	biolink:target_for	MONDO:0005011	inflammatory bowel disease	Crohn disease	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_20_e_22	MONDO:0005265	biolink:target_for	MONDO:0005101	inflammatory bowel disease	ulcerative colitis	infores:automat-robokop(primary_knowledge_source)
Q323	e0	e_21_e_22	MONDO:0005265	biolink:target_for	MONDO:0005101	inflammatory bowel disease	ulcerative colitis	infores:automat-robokop(primary_knowledge_source)
Q324	e0	e_1	MONDO:0005011	biolink:related_to	NCBIGene:149233	Crohn disease	IL23R	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q324	e0	e_2	NCBIGene:149233	biolink:genetically_associated_with	MONDO:0005532	IL23R	Crohn's colitis	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q324	e0	e_3	NCBIGene:149233	biolink:genetically_associated_with	MONDO:0005011	IL23R	Crohn disease	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q324	e0	e_4	NCBIGene:149233	biolink:genetically_associated_with	MONDO:0000709	IL23R	Crohn ileitis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q324	e0	e_5	NCBIGene:149233	biolink:genetically_associated_with	MONDO:0005532	IL23R	Crohn's colitis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q324	e0	e_6	NCBIGene:149233	biolink:genetically_associated_with	MONDO:0005011	IL23R	Crohn disease	infores:diseases(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q324	e0	e_7	NCBIGene:149233	biolink:genetically_associated_with	MONDO:0005011	IL23R	Crohn disease	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q324	e0	e_8	NCBIGene:149233	biolink:genetically_associated_with	MONDO:0005011	IL23R	Crohn disease	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q324	e0	e_9	NCBIGene:149233	biolink:genetically_associated_with	MONDO:0005534	IL23R	ileocolitis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q324	e0	e_10	MONDO:0005532	biolink:subclass_of	MONDO:0005011	Crohn's colitis	Crohn disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q324	e0	e_11	MONDO:0000709	biolink:subclass_of	MONDO:0005011	Crohn ileitis	Crohn disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q324	e0	e_12	MONDO:0005534	biolink:subclass_of	MONDO:0005011	ileocolitis	Crohn disease	infores:ubergraph(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q324	e0	e_2_e_10	MONDO:0005011	biolink:genetically_associated_with	MONDO:0005532	Crohn disease	Crohn's colitis	infores:automat-robokop(primary_knowledge_source)
Q324	e0	e_4_e_11	MONDO:0005011	biolink:genetically_associated_with	MONDO:0000709	Crohn disease	Crohn ileitis	infores:automat-robokop(primary_knowledge_source)
Q324	e0	e_5_e_10	MONDO:0005011	biolink:genetically_associated_with	MONDO:0005532	Crohn disease	Crohn's colitis	infores:automat-robokop(primary_knowledge_source)
Q324	e0	e_9_e_12	MONDO:0005011	biolink:genetically_associated_with	MONDO:0005534	Crohn disease	ileocolitis	infores:automat-robokop(primary_knowledge_source)
Q325	e0	e_1	MONDO:0005083	biolink:related_to	NCBIGene:7124	psoriasis	TNF	infores:hetionet(primary_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q325	e0	e_2	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005083	TNF	psoriasis	infores:eram(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q325	e0	e_3	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0015597	TNF	pustulosis palmaris et plantaris	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q325	e0	e_4	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0015597	TNF	pustulosis palmaris et plantaris	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q325	e0	e_5	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005083	TNF	psoriasis	infores:ctd(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
Q325	e0	e_6	NCBIGene:7124	biolink:genetically_associated_with	MONDO:0005083	TNF	psoriasis	infores:disgenet(primary_knowledge_source);infores:pharos(aggregator_knowledge_source);infores:automat-robokop(aggregator_knowledge_source)
