prompt_version	question_id	run_id	predicate	subject	object	edge_key
v4	Q100	11	biolink:physically_interacts_with	NCBIGene:348	NCBIGene:4023	biolink:physically_interacts_with|NCBIGene:348|NCBIGene:4023
v4	Q102	11	biolink:physically_interacts_with	NCBIGene:2247	NCBIGene:2260	biolink:physically_interacts_with|NCBIGene:2247|NCBIGene:2260
v4	Q104	11	biolink:interacts_with	NCBIGene:3091	NCBIGene:2034	biolink:interacts_with|NCBIGene:3091|NCBIGene:2034
v4	Q105	11	biolink:interacts_with	NCBIGene:7099	NCBIGene:4615	biolink:interacts_with|NCBIGene:7099|NCBIGene:4615
v4	Q107	11	biolink:interacts_with	NCBIGene:5562	NCBIGene:2475	biolink:interacts_with|NCBIGene:5562|NCBIGene:2475
v4	Q111	11	biolink:gene_associated_with_condition	NCBIGene:4846	MONDO:0005149	biolink:gene_associated_with_condition|NCBIGene:4846|MONDO:0005149
v4	Q112	11	biolink:interacts_with	NCBIGene:6774	NCBIGene:3572	biolink:interacts_with|NCBIGene:6774|NCBIGene:3572
v4	Q113	11	biolink:interacts_with	NCBIGene:7048	NCBIGene:4092	biolink:interacts_with|NCBIGene:7048|NCBIGene:4092
v4	Q114	11	biolink:physically_interacts_with	NCBIGene:2308	NCBIGene:3643	biolink:physically_interacts_with|NCBIGene:2308|NCBIGene:3643
v4	Q115	11	biolink:interacts_with	NCBIGene:2645	NCBIGene:2538	biolink:interacts_with|NCBIGene:2645|NCBIGene:2538
v4	Q116	11	biolink:interacts_with	NCBIGene:6720	NCBIGene:2194	biolink:interacts_with|NCBIGene:6720|NCBIGene:2194
v4	Q120	11	biolink:interacts_with	NCBIGene:1869	NCBIGene:5925	biolink:interacts_with|NCBIGene:1869|NCBIGene:5925
v4	Q123	11	biolink:interacts_with	NCBIGene:489	NCBIGene:5350	biolink:interacts_with|NCBIGene:489|NCBIGene:5350
v4	Q124	11	biolink:interacts_with	NCBIGene:6262	NCBIGene:801	biolink:interacts_with|NCBIGene:6262|NCBIGene:801
v4	Q125	11	biolink:interacts_with	NCBIGene:6331	NCBIGene:287	biolink:interacts_with|NCBIGene:6331|NCBIGene:287
v4	Q126	11	biolink:interacts_with	NCBIGene:3757	NCBIGene:783	biolink:interacts_with|NCBIGene:3757|NCBIGene:783
v4	Q127	11	biolink:interacts_with	NCBIGene:2554	NCBIGene:2561	biolink:interacts_with|NCBIGene:2554|NCBIGene:2561
v4	Q129	11	biolink:physically_interacts_with	NCBIGene:3356	NCBIGene:2776	biolink:physically_interacts_with|NCBIGene:3356|NCBIGene:2776
v4	Q132	11	biolink:interacts_with	NCBIGene:1268	NCBIGene:2775	biolink:interacts_with|NCBIGene:1268|NCBIGene:2775
v4	Q134	11	biolink:interacts_with	NCBIGene:1129	NCBIGene:2770	biolink:interacts_with|NCBIGene:1129|NCBIGene:2770
v4	Q137	11	biolink:gene_associated_with_condition	MONDO:0005301	NCBIGene:3559	biolink:gene_associated_with_condition|MONDO:0005301|NCBIGene:3559
v4	Q138	11	biolink:gene_associated_with_condition	NCBIGene:3553	MONDO:0008383	biolink:gene_associated_with_condition|NCBIGene:3553|MONDO:0008383
v4	Q139	11	biolink:gene_associated_with_condition	MONDO:0004979	NCBIGene:3596	biolink:gene_associated_with_condition|MONDO:0004979|NCBIGene:3596
v4	Q140	11	biolink:disease_has_basis_in	MONDO:0005148	NCBIGene:6517	biolink:disease_has_basis_in|MONDO:0005148|NCBIGene:6517
v4	Q143	11	biolink:gene_associated_with_condition	MONDO:0005061	NCBIGene:238	biolink:gene_associated_with_condition|MONDO:0005061|NCBIGene:238
v4	Q144	11	biolink:gene_associated_with_condition	NCBIGene:2903	MONDO:0005090	biolink:gene_associated_with_condition|NCBIGene:2903|MONDO:0005090
v4	Q145	11	biolink:gene_associated_with_condition	NCBIGene:7124	MONDO:0005083	biolink:gene_associated_with_condition|NCBIGene:7124|MONDO:0005083
v4	Q146	11	biolink:gene_associated_with_condition	NCBIGene:3663	MONDO:0007915	biolink:gene_associated_with_condition|NCBIGene:3663|MONDO:0007915
v4	Q154	11	biolink:interacts_with	NCBIGene:5290	NCBIGene:2475	biolink:interacts_with|NCBIGene:5290|NCBIGene:2475
v4	Q156	11	biolink:interacts_with	NCBIGene:673	NCBIGene:5594	biolink:interacts_with|NCBIGene:673|NCBIGene:5594
v4	Q157	11	biolink:interacts_with	NCBIGene:3458	NCBIGene:3716	biolink:interacts_with|NCBIGene:3458|NCBIGene:3716
v4	Q158	11	biolink:physically_interacts_with	NCBIGene:3091	NCBIGene:7422	biolink:physically_interacts_with|NCBIGene:3091|NCBIGene:7422
v4	Q159	11	biolink:interacts_with	NCBIGene:2099	NCBIGene:5290	biolink:interacts_with|NCBIGene:2099|NCBIGene:5290
v4	Q160	11	biolink:interacts_with	NCBIGene:367	NCBIGene:2308	biolink:interacts_with|NCBIGene:367|NCBIGene:2308
v4	Q162	11	biolink:interacts_with	NCBIGene:3949	NCBIGene:338	biolink:interacts_with|NCBIGene:3949|NCBIGene:338
v4	Q1	12	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:348	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:348
v4	Q2	12	biolink:gene_associated_with_condition	NCBIGene:3569	MONDO:0005300	biolink:gene_associated_with_condition|NCBIGene:3569|MONDO:0005300
v4	Q8	12	biolink:gene_associated_with_condition	NCBIGene:3569	MONDO:0007254	biolink:gene_associated_with_condition|NCBIGene:3569|MONDO:0007254
v4	Q9	12	biolink:gene_associated_with_condition	MONDO:0005300	NCBIGene:7422	biolink:gene_associated_with_condition|MONDO:0005300|NCBIGene:7422
v4	Q15	12	biolink:gene_associated_with_condition	NCBIGene:3569	MONDO:0005010	biolink:gene_associated_with_condition|NCBIGene:3569|MONDO:0005010
v4	Q21	12	biolink:gene_associated_with_condition	NCBIGene:7422	MONDO:0008383	biolink:gene_associated_with_condition|NCBIGene:7422|MONDO:0008383
v4	Q25	12	biolink:gene_associated_with_condition	NCBIGene:7157	MONDO:0005233	biolink:gene_associated_with_condition|NCBIGene:7157|MONDO:0005233
v4	Q29	12	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:1956
v4	Q30	12	biolink:gene_associated_with_condition	NCBIGene:3569	MONDO:0004979	biolink:gene_associated_with_condition|NCBIGene:3569|MONDO:0004979
v4	Q32	12	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:7157	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:7157
v4	Q33	12	biolink:gene_associated_with_condition	NCBIGene:7124	MONDO:0005300	biolink:gene_associated_with_condition|NCBIGene:7124|MONDO:0005300
v4	Q36	12	biolink:gene_associated_with_condition	NCBIGene:673	MONDO:0005148	biolink:gene_associated_with_condition|NCBIGene:673|MONDO:0005148
v4	Q40	12	biolink:gene_associated_with_condition	MONDO:0004979	NCBIGene:7422	biolink:gene_associated_with_condition|MONDO:0004979|NCBIGene:7422
v4	Q44	12	biolink:gene_associated_with_condition	NCBIGene:1636	MONDO:0005148	biolink:gene_associated_with_condition|NCBIGene:1636|MONDO:0005148
v4	Q50	12	biolink:gene_associated_with_condition	NCBIGene:1956	MONDO:0004979	biolink:gene_associated_with_condition|NCBIGene:1956|MONDO:0004979
v4	Q52	12	biolink:gene_associated_with_condition	NCBIGene:348	MONDO:0005148	biolink:gene_associated_with_condition|NCBIGene:348|MONDO:0005148
v4	Q55	12	biolink:gene_associated_with_condition	NCBIGene:7124	MONDO:0004975	biolink:gene_associated_with_condition|NCBIGene:7124|MONDO:0004975
v4	Q64	12	biolink:directly_physically_interacts_with	NCBIGene:1956	CHEBI:6801	biolink:directly_physically_interacts_with|NCBIGene:1956|CHEBI:6801
v4	Q71	12	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:7124
v4	Q72	12	biolink:gene_associated_with_condition	MONDO:0008383	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0008383|NCBIGene:1956
v4	Q75	12	biolink:gene_associated_with_condition	MONDO:0007254	NCBIGene:348	biolink:gene_associated_with_condition|MONDO:0007254|NCBIGene:348
v4	Q76	12	biolink:gene_associated_with_condition	MONDO:0005148	NCBIGene:3630	biolink:gene_associated_with_condition|MONDO:0005148|NCBIGene:3630
v4	Q77	12	biolink:gene_associated_with_condition	NCBIGene:1956	MONDO:0005061	biolink:gene_associated_with_condition|NCBIGene:1956|MONDO:0005061
v4	Q78	12	biolink:gene_associated_with_condition	NCBIGene:3565	MONDO:0004979	biolink:gene_associated_with_condition|NCBIGene:3565|MONDO:0004979
v4	Q82	12	biolink:gene_associated_with_condition	MONDO:0005090	NCBIGene:1813	biolink:gene_associated_with_condition|MONDO:0005090|NCBIGene:1813
v4	Q83	12	biolink:gene_associated_with_condition	NCBIGene:3119	MONDO:0005147	biolink:gene_associated_with_condition|NCBIGene:3119|MONDO:0005147
v4	Q85	12	biolink:gene_associated_with_condition	MONDO:0005140	NCBIGene:675	biolink:gene_associated_with_condition|MONDO:0005140|NCBIGene:675
v4	Q87	12	biolink:interacts_with	NCBIGene:1029	NCBIGene:5925	biolink:interacts_with|NCBIGene:1029|NCBIGene:5925
v4	Q88	12	biolink:gene_associated_with_condition	NCBIGene:5979	MONDO:0005089	biolink:gene_associated_with_condition|NCBIGene:5979|MONDO:0005089
v4	Q90	12	biolink:gene_associated_with_condition	NCBIGene:4160	MONDO:0005148	biolink:gene_associated_with_condition|NCBIGene:4160|MONDO:0005148
v4	Q93	12	biolink:physically_interacts_with	NCBIGene:7471	NCBIGene:1499	biolink:physically_interacts_with|NCBIGene:7471|NCBIGene:1499
v4	Q96	12	biolink:gene_associated_with_condition	NCBIGene:775	MONDO:0004985	biolink:gene_associated_with_condition|NCBIGene:775|MONDO:0004985
v4	Q98	12	biolink:gene_associated_with_condition	NCBIGene:51284	MONDO:0005812	biolink:gene_associated_with_condition|NCBIGene:51284|MONDO:0005812
v4	Q100	12	biolink:interacts_with	NCBIGene:348	NCBIGene:4023	biolink:interacts_with|NCBIGene:348|NCBIGene:4023
v4	Q102	12	biolink:physically_interacts_with	NCBIGene:2247	NCBIGene:2260	biolink:physically_interacts_with|NCBIGene:2247|NCBIGene:2260
v4	Q104	12	biolink:interacts_with	NCBIGene:3091	NCBIGene:2034	biolink:interacts_with|NCBIGene:3091|NCBIGene:2034
v4	Q105	12	biolink:interacts_with	NCBIGene:7099	NCBIGene:4615	biolink:interacts_with|NCBIGene:7099|NCBIGene:4615
v4	Q107	12	biolink:physically_interacts_with	NCBIGene:5562	NCBIGene:2475	biolink:physically_interacts_with|NCBIGene:5562|NCBIGene:2475
v4	Q111	12	biolink:gene_associated_with_condition	NCBIGene:4846	MONDO:0005149	biolink:gene_associated_with_condition|NCBIGene:4846|MONDO:0005149
v4	Q112	12	biolink:interacts_with	NCBIGene:6774	NCBIGene:3572	biolink:interacts_with|NCBIGene:6774|NCBIGene:3572
v4	Q113	12	biolink:physically_interacts_with	NCBIGene:7048	NCBIGene:4092	biolink:physically_interacts_with|NCBIGene:7048|NCBIGene:4092
v4	Q114	12	biolink:physically_interacts_with	NCBIGene:2308	NCBIGene:3643	biolink:physically_interacts_with|NCBIGene:2308|NCBIGene:3643
v4	Q115	12	biolink:interacts_with	NCBIGene:2645	NCBIGene:2538	biolink:interacts_with|NCBIGene:2645|NCBIGene:2538
v4	Q116	12	biolink:interacts_with	NCBIGene:6720	NCBIGene:2194	biolink:interacts_with|NCBIGene:6720|NCBIGene:2194
v4	Q118	12	biolink:interacts_with	NCBIGene:6927	NCBIGene:3172	biolink:interacts_with|NCBIGene:6927|NCBIGene:3172
v4	Q120	12	biolink:physically_interacts_with	NCBIGene:1869	NCBIGene:5925	biolink:physically_interacts_with|NCBIGene:1869|NCBIGene:5925
v4	Q123	12	biolink:interacts_with	NCBIGene:489	NCBIGene:5350	biolink:interacts_with|NCBIGene:489|NCBIGene:5350
v4	Q125	12	biolink:interacts_with	NCBIGene:6331	NCBIGene:287	biolink:interacts_with|NCBIGene:6331|NCBIGene:287
v4	Q126	12	biolink:directly_physically_interacts_with	NCBIGene:3757	NCBIGene:783	biolink:directly_physically_interacts_with|NCBIGene:3757|NCBIGene:783
v4	Q127	12	biolink:interacts_with	NCBIGene:2554	NCBIGene:2561	biolink:interacts_with|NCBIGene:2554|NCBIGene:2561
v4	Q128	12	biolink:interacts_with	NCBIGene:6857	NCBIGene:6844	biolink:interacts_with|NCBIGene:6857|NCBIGene:6844
v4	Q129	12	biolink:physically_interacts_with	NCBIGene:3356	NCBIGene:2776	biolink:physically_interacts_with|NCBIGene:3356|NCBIGene:2776
v4	Q131	12	biolink:interacts_with	NCBIGene:4988	NCBIGene:409	biolink:interacts_with|NCBIGene:4988|NCBIGene:409
v4	Q133	12	biolink:directly_physically_interacts_with	NCBIGene:148	NCBIGene:2767	biolink:directly_physically_interacts_with|NCBIGene:148|NCBIGene:2767
v4	Q134	12	biolink:physically_interacts_with	NCBIGene:1129	NCBIGene:2770	biolink:physically_interacts_with|NCBIGene:1129|NCBIGene:2770
v4	Q135	12	biolink:interacts_with	NCBIGene:2263	NCBIGene:10818	biolink:interacts_with|NCBIGene:2263|NCBIGene:10818
v4	Q137	12	biolink:gene_associated_with_condition	MONDO:0005301	NCBIGene:3559	biolink:gene_associated_with_condition|MONDO:0005301|NCBIGene:3559
v4	Q138	12	biolink:gene_associated_with_condition	NCBIGene:3553	MONDO:0008383	biolink:gene_associated_with_condition|NCBIGene:3553|MONDO:0008383
v4	Q139	12	biolink:gene_associated_with_condition	NCBIGene:3596	MONDO:0004979	biolink:gene_associated_with_condition|NCBIGene:3596|MONDO:0004979
v4	Q140	12	biolink:disease_has_basis_in	MONDO:0005148	NCBIGene:6517	biolink:disease_has_basis_in|MONDO:0005148|NCBIGene:6517
v4	Q141	12	biolink:gene_associated_with_condition	MONDO:0005148	NCBIGene:6934	biolink:gene_associated_with_condition|MONDO:0005148|NCBIGene:6934
v4	Q143	12	biolink:gene_associated_with_condition	MONDO:0005061	NCBIGene:238	biolink:gene_associated_with_condition|MONDO:0005061|NCBIGene:238
v4	Q144	12	biolink:gene_associated_with_condition	MONDO:0005090	NCBIGene:2903	biolink:gene_associated_with_condition|MONDO:0005090|NCBIGene:2903
v4	Q145	12	biolink:gene_associated_with_condition	MONDO:0005083	NCBIGene:7124	biolink:gene_associated_with_condition|MONDO:0005083|NCBIGene:7124
v4	Q146	12	biolink:gene_associated_with_condition	NCBIGene:3663	MONDO:0007915	biolink:gene_associated_with_condition|NCBIGene:3663|MONDO:0007915
v4	Q154	12	biolink:interacts_with	NCBIGene:5290	NCBIGene:2475	biolink:interacts_with|NCBIGene:5290|NCBIGene:2475
v4	Q156	12	biolink:interacts_with	NCBIGene:673	NCBIGene:5594	biolink:interacts_with|NCBIGene:673|NCBIGene:5594
v4	Q157	12	biolink:interacts_with	NCBIGene:3458	NCBIGene:3716	biolink:interacts_with|NCBIGene:3458|NCBIGene:3716
v4	Q158	12	biolink:interacts_with	NCBIGene:3091	NCBIGene:7422	biolink:interacts_with|NCBIGene:3091|NCBIGene:7422
v4	Q159	12	biolink:interacts_with	NCBIGene:2099	NCBIGene:5290	biolink:interacts_with|NCBIGene:2099|NCBIGene:5290
v4	Q160	12	biolink:physically_interacts_with	NCBIGene:367	NCBIGene:2308	biolink:physically_interacts_with|NCBIGene:367|NCBIGene:2308
v4	Q163	12	biolink:interacts_with	NCBIGene:1636	NCBIGene:185	biolink:interacts_with|NCBIGene:1636|NCBIGene:185
v4	Q1	13	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:348	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:348
v4	Q8	13	biolink:gene_associated_with_condition	MONDO:0007254	NCBIGene:3569	biolink:gene_associated_with_condition|MONDO:0007254|NCBIGene:3569
v4	Q9	13	biolink:gene_associated_with_condition	MONDO:0005300	NCBIGene:7422	biolink:gene_associated_with_condition|MONDO:0005300|NCBIGene:7422
v4	Q15	13	biolink:gene_associated_with_condition	NCBIGene:3569	MONDO:0005010	biolink:gene_associated_with_condition|NCBIGene:3569|MONDO:0005010
v4	Q21	13	biolink:gene_associated_with_condition	NCBIGene:7422	MONDO:0008383	biolink:gene_associated_with_condition|NCBIGene:7422|MONDO:0008383
v4	Q25	13	biolink:gene_associated_with_condition	NCBIGene:7157	MONDO:0005233	biolink:gene_associated_with_condition|NCBIGene:7157|MONDO:0005233
v4	Q29	13	biolink:gene_associated_with_condition	MONDO:0005180	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0005180|NCBIGene:1956
v4	Q30	13	biolink:gene_associated_with_condition	NCBIGene:3569	MONDO:0004979	biolink:gene_associated_with_condition|NCBIGene:3569|MONDO:0004979
v4	Q32	13	biolink:gene_associated_with_condition	NCBIGene:7157	MONDO:0008383	biolink:gene_associated_with_condition|NCBIGene:7157|MONDO:0008383
v4	Q33	13	biolink:gene_associated_with_condition	NCBIGene:7124	MONDO:0005300	biolink:gene_associated_with_condition|NCBIGene:7124|MONDO:0005300
v4	Q36	13	biolink:gene_associated_with_condition	MONDO:0005148	NCBIGene:673	biolink:gene_associated_with_condition|MONDO:0005148|NCBIGene:673
v4	Q40	13	biolink:gene_associated_with_condition	NCBIGene:7422	MONDO:0004979	biolink:gene_associated_with_condition|NCBIGene:7422|MONDO:0004979
v4	Q44	13	biolink:gene_associated_with_condition	NCBIGene:1636	MONDO:0005148	biolink:gene_associated_with_condition|NCBIGene:1636|MONDO:0005148
v4	Q50	13	biolink:gene_associated_with_condition	NCBIGene:1956	MONDO:0004979	biolink:gene_associated_with_condition|NCBIGene:1956|MONDO:0004979
v4	Q52	13	biolink:gene_associated_with_condition	NCBIGene:348	MONDO:0005148	biolink:gene_associated_with_condition|NCBIGene:348|MONDO:0005148
v4	Q55	13	biolink:gene_associated_with_condition	NCBIGene:7124	MONDO:0004975	biolink:gene_associated_with_condition|NCBIGene:7124|MONDO:0004975
v4	Q71	13	biolink:gene_associated_with_condition	NCBIGene:7124	MONDO:0005180	biolink:gene_associated_with_condition|NCBIGene:7124|MONDO:0005180
v4	Q72	13	biolink:gene_associated_with_condition	NCBIGene:1956	MONDO:0008383	biolink:gene_associated_with_condition|NCBIGene:1956|MONDO:0008383
v4	Q75	13	biolink:gene_associated_with_condition	MONDO:0007254	NCBIGene:348	biolink:gene_associated_with_condition|MONDO:0007254|NCBIGene:348
v4	Q76	13	biolink:gene_associated_with_condition	MONDO:0005148	NCBIGene:3630	biolink:gene_associated_with_condition|MONDO:0005148|NCBIGene:3630
v4	Q77	13	biolink:gene_associated_with_condition	MONDO:0005061	NCBIGene:1956	biolink:gene_associated_with_condition|MONDO:0005061|NCBIGene:1956
v4	Q78	13	biolink:gene_associated_with_condition	MONDO:0004979	NCBIGene:3565	biolink:gene_associated_with_condition|MONDO:0004979|NCBIGene:3565
v4	Q79	13	biolink:gene_associated_with_condition	MONDO:0007915	NCBIGene:6775	biolink:gene_associated_with_condition|MONDO:0007915|NCBIGene:6775
v4	Q82	13	biolink:gene_associated_with_condition	MONDO:0005090	NCBIGene:1813	biolink:gene_associated_with_condition|MONDO:0005090|NCBIGene:1813
v4	Q83	13	biolink:gene_associated_with_condition	NCBIGene:3119	MONDO:0005147	biolink:gene_associated_with_condition|NCBIGene:3119|MONDO:0005147
v4	Q84	13	biolink:gene_associated_with_condition	NCBIGene:3605	MONDO:0005083	biolink:gene_associated_with_condition|NCBIGene:3605|MONDO:0005083
v4	Q85	13	biolink:gene_associated_with_condition	MONDO:0005140	NCBIGene:675	biolink:gene_associated_with_condition|MONDO:0005140|NCBIGene:675
v4	Q88	13	biolink:gene_associated_with_condition	NCBIGene:5979	MONDO:0005089	biolink:gene_associated_with_condition|NCBIGene:5979|MONDO:0005089
v4	Q90	13	biolink:gene_associated_with_condition	NCBIGene:4160	MONDO:0005148	biolink:gene_associated_with_condition|NCBIGene:4160|MONDO:0005148
v4	Q92	13	biolink:interacts_with	NCBIGene:1565	CHEBI:16714	biolink:interacts_with|NCBIGene:1565|CHEBI:16714
v4	Q96	13	biolink:gene_associated_with_condition	NCBIGene:775	MONDO:0004985	biolink:gene_associated_with_condition|NCBIGene:775|MONDO:0004985
v4	Q102	13	biolink:directly_physically_interacts_with	NCBIGene:2247	NCBIGene:2260	biolink:directly_physically_interacts_with|NCBIGene:2247|NCBIGene:2260
v4	Q105	13	biolink:interacts_with	NCBIGene:7099	NCBIGene:4615	biolink:interacts_with|NCBIGene:7099|NCBIGene:4615
v4	Q106	13	biolink:interacts_with	NCBIGene:5728	NCBIGene:5290	biolink:interacts_with|NCBIGene:5728|NCBIGene:5290
v4	Q107	13	biolink:interacts_with	NCBIGene:5562	NCBIGene:2475	biolink:interacts_with|NCBIGene:5562|NCBIGene:2475
v4	Q111	13	biolink:gene_associated_with_condition	NCBIGene:4846	MONDO:0005149	biolink:gene_associated_with_condition|NCBIGene:4846|MONDO:0005149
v4	Q112	13	biolink:physically_interacts_with	NCBIGene:6774	NCBIGene:3572	biolink:physically_interacts_with|NCBIGene:6774|NCBIGene:3572
v4	Q113	13	biolink:interacts_with	NCBIGene:7048	NCBIGene:4092	biolink:interacts_with|NCBIGene:7048|NCBIGene:4092
v4	Q114	13	biolink:physically_interacts_with	NCBIGene:2308	NCBIGene:3643	biolink:physically_interacts_with|NCBIGene:2308|NCBIGene:3643
v4	Q115	13	biolink:interacts_with	NCBIGene:2645	NCBIGene:2538	biolink:interacts_with|NCBIGene:2645|NCBIGene:2538
v4	Q116	13	biolink:interacts_with	NCBIGene:6720	NCBIGene:2194	biolink:interacts_with|NCBIGene:6720|NCBIGene:2194
v4	Q117	13	biolink:interacts_with	NCBIGene:5468	NCBIGene:1149	biolink:interacts_with|NCBIGene:5468|NCBIGene:1149
